Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
motive (with Doja Cat),"Ariana Grande, Doja Cat",Positions,3euz4vS7ezKGnNSwgyvKcd,5GkQIP5mWPi4KZLLXeuFTT,,2020-10-30,167990,,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965
Need to Know,Doja Cat,Planet Her,1nAQbHeOWTfQzbOoFrvndW,3Vi5XqYrmQgOYBajMWSvCi,,2021-06-25,210560,,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041
Gun,Doja Cat,Scarlet,6DmPNcfpkXBVRJsEIJY9tl,15sNe8FD178zMsVz6ug0AS,,2023-09-22,176840,,0.885,0.576,10,-7.17,0,0.238,0.0695,0.000235,0.0993,0.805,76.004
Like That (feat. Gucci Mane),"Doja Cat, Gucci Mane",Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,4EivmOT13NMpNSfTKn9p4s,,2019-11-07,163173,,0.879,0.498,4,-6.027,0,0.18,0.239,0.0,0.0967,0.405,106.044
Candy,Doja Cat,Amala,54tInqO543zy0Y5F2VsUQI,1VJwtWR6z7SpZRwipI12be,,2018-03-30,190920,,0.689,0.516,8,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876
Ain't Shit,Doja Cat,Planet Her,1nAQbHeOWTfQzbOoFrvndW,5lAnYvAIkSDNXqfo7DyFUm,,2021-06-25,174253,,0.855,0.488,3,-4.601,1,0.208,0.506,0.0,0.347,0.619,124.097
Go Off,Doja Cat,Scarlet,6DmPNcfpkXBVRJsEIJY9tl,032UZ3KVrzII6AE9Abnj7z,,2023-09-22,197493,,0.933,0.533,5,-8.0,0,0.0585,0.027,0.00416,0.118,0.552,140.991
Rules,Doja Cat,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,1TMWcbxL5YF8rKsFHv5hAP,,2019-11-07,187040,,0.651,0.724,7,-5.457,1,0.166,0.172,0.0,0.13,0.686,144.146
Demons,Doja Cat,Demons,7iduRgQGVmm0Thy4v734Py,1xemKSmCnH59ze3KX5wwgH,,2023-08-31,196653,,0.821,0.341,8,-5.915,1,0.281,8.73e-05,0.00746,0.18,0.344,139.885
Get Into It (Yuh),Doja Cat,Planet Her,1nAQbHeOWTfQzbOoFrvndW,0W6I02J9xcqK8MtSeosEXb,,2021-06-25,138293,,0.912,0.655,8,-6.029,0,0.162,0.315,3.39e-05,0.0894,0.793,91.942
Shutcho,Doja Cat,Scarlet,6DmPNcfpkXBVRJsEIJY9tl,4rjQxlKAIXbEqHzjrnYZ7x,,2023-09-22,187400,,0.763,0.441,1,-9.043,1,0.11,0.0343,0.0,0.132,0.409,145.926
Del Mar,"Ozuna, Doja Cat, Sia",ENOC,69iuPQsXel3luOSDNF0q2Q,5cpJFiNwYyWwFLH0V6B3N8,,2020-09-04,214507,,0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976
Kill Bill (feat. Doja Cat),"SZA, Doja Cat",Kill Bill (feat. Doja Cat),4OanbmuJAWz8JPVE4cJA9L,0CrcwVLUe8wzLUIXgjXVZJ,,2023-04-14,175837,,0.629,0.744,5,-6.124,0,0.0409,0.0769,0.247,0.194,0.451,89.021
Tia Tamera (feat. Rico Nasty),"Doja Cat, Rico Nasty",Amala (Deluxe Version),3wOMqxNHgkga91RBC7BaZU,1uNePI826aqh9uC9pgbeHU,,2019-03-01,211013,,0.822,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.421,119.884
Ouchies,Doja Cat,Scarlet,6DmPNcfpkXBVRJsEIJY9tl,18EGw1StZNDftpUcX8PM74,,2023-09-22,122187,,0.854,0.808,1,-5.958,1,0.139,0.0194,2.41e-06,0.108,0.794,110.203
I Don't Do Drugs (feat. Ariana Grande),"Doja Cat, Ariana Grande",Planet Her,1nAQbHeOWTfQzbOoFrvndW,0FFsgUoFibYISzMxuGS61W,,2021-06-25,188893,,0.683,0.615,5,-5.737,1,0.0966,0.222,8.25e-06,0.154,0.45,77.014
Juicy,"Doja Cat, Tyga",Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,7f5trao56t7sB7f14QDTmp,,2019-11-07,203093,,0.785,0.652,0,-2.607,1,0.0668,0.102,0.0,0.0697,0.484,170.024
Best Friend (feat. Doja Cat),"Saweetie, Doja Cat",Best Friend (feat. Doja Cat),28Yv9BE6ZI6dccK0sxbEq4,2etHQJxIbV0soyPhelVs9Y,,2021-01-07,155884,,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018
Can't Wait,Doja Cat,Scarlet,6DmPNcfpkXBVRJsEIJY9tl,5ZyQqAgrPr0cVm0VfM69Np,,2023-09-22,235360,,0.472,0.79,6,-4.337,0,0.322,0.286,3.45e-06,0.0636,0.815,77.908
Freaky Deaky,"Tyga, Doja Cat",Freaky Deaky,05oVghsqITa33yHnbW7uPz,3vySEUpD0tc801F2WZDLYw,,2022-02-25,215281,,0.799,0.653,2,-5.453,0,0.037,0.019,0.0,0.0935,0.236,104.019
Cyber Sex,Doja Cat,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,1ghvzmzpx2nnrbx7wtpMgo,,2019-11-07,165733,,0.917,0.657,8,-5.716,1,0.0921,0.318,3.62e-06,0.0754,0.818,131.03
Freak,Doja Cat,Freak,3jCcsG6jkQTnUJyCACAg0r,3aA6xB0tOilDDX17fIJ0Bl,,2020-08-07,284480,,0.688,0.716,7,-5.702,1,0.0385,0.0969,0.0,0.0989,0.373,116.912
Streets - Silhouette Remix,Doja Cat,Streets (Silhouette Remix),3vUpSuV7VbV4vonGqQQmUG,0Uru1UoJdHKf2lxssQT3kC,,2021-03-12,242692,,0.742,0.449,11,-8.565,1,0.105,0.171,0.0466,0.125,0.144,90.072
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix","Ariana Grande, Doja Cat, Megan Thee Stallion",Positions (Deluxe),74vajFwEwXJ61OW1DKSPEa,2sQH02O2HBCPJCztBrCWNa,,2021-02-19,182438,,0.659,0.662,5,-5.768,1,0.434,0.211,0.0,0.228,0.704,109.957
Dick (feat. Doja Cat),"StarBoi3, Doja Cat",Dick (feat. Doja Cat),5gH9EDMWWiLEplNCLb1r7l,3nY8AqaMNNHHLYV4380ol0,,2021-04-23,175238,,0.647,0.608,9,-6.831,1,0.42,0.13,0.0,0.0584,0.474,125.994
Go To Town,Doja Cat,Amala,54tInqO543zy0Y5F2VsUQI,6iOvnACn4ChlAw4lWUU4dd,,2018-03-30,217813,,0.71,0.71,0,-2.474,1,0.0579,0.0716,1.07e-06,0.206,0.7,169.944
In Your Eyes (with Doja Cat) - Remix,"The Weeknd, Doja Cat",In Your Eyes (Remix),0Jh3A8NAbc9eFpdUfhDedt,0UnTaVkntyh3vqvLEvbpQx,,2020-05-21,237912,,0.679,0.731,7,-5.522,0,0.0319,0.00518,0.000127,0.0614,0.727,99.984
SCOOP (feat. Doja Cat),"Lil Nas X, Doja Cat",MONTERO,6pOiDiuDQqrmo5DbG0ZubR,6bpq1jGkVz66Q3LYeoXdjZ,,2021-09-17,174164,,0.841,0.527,6,-8.116,1,0.149,0.0427,1.54e-06,0.12,0.582,163.975
Won't Bite (feat. Smino),"Doja Cat, Smino",Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,7k51pIqTGEHHZOnpI11Qq2,,2019-11-07,195213,,0.807,0.783,5,-3.115,1,0.0964,0.351,0.0,0.14,0.592,127.996
Up And Down,Doja Cat,Planet Her (Deluxe),4XLPYMERZZaBzkJg0mkdvO,1uQ1TZ9YIWCtBTgq09uoix,,2021-06-27,151507,,0.829,0.761,10,-4.882,0,0.117,0.186,7.78e-06,0.0705,0.67,74.979
"Baby, I'm Jealous (feat. Doja Cat)","Bebe Rexha, Doja Cat","Baby, I'm Jealous (feat. Doja Cat)",2N367tN1eIXrHNVe86aVy4,2fTdRdN73RgIgcUZN33dvt,,2020-10-09,175873,,0.737,0.867,11,-2.259,0,0.0458,0.0398,0.0,0.32,0.506,98.05
Equally Lost (feat. Doja Cat),"Tove Lo, Doja Cat",Sunshine Kitty,5kaCqETtik8oE7M9D8wxrW,0zFComc9VzjCKWm4PSbIJk,,2019-09-20,134846,,0.654,0.766,2,-5.48,1,0.127,0.0178,2.37e-05,0.28,0.521,187.901
Ride,Doja Cat,Planet Her (Deluxe),4XLPYMERZZaBzkJg0mkdvO,4jw87bP3TuCGm15g9kc64g,,2021-06-27,176733,,0.722,0.592,9,-6.718,0,0.383,0.224,0.000697,0.0714,0.828,199.719
champagne problems,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq,0sY6ZUTh4yoctD8VIXz339,,2020-12-11,244000,,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319
Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),"Taylor Swift, Hayley Williams",Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,4ABYxlb92WBIjHu7TIKmml,,2023-07-07,306062,,0.576,0.57,7,-7.925,1,0.0434,0.362,0.0,0.0668,0.378,147.803
Eyes Open (Taylor's Version),Taylor Swift,Eyes Open (Taylor's Version),6AeF9IkXFpHz5H3wUNX3L3,2NIBaWXdjaTDmytjjwbEfP,,2021-11-12,243264,,0.566,0.773,7,-6.976,1,0.0356,0.000818,0.00103,0.184,0.256,137.048
Ours (Taylor’s Version),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,3yNJkriPzWjkkDAWHIAVUq,,2023-07-07,235803,,0.535,0.488,0,-8.261,1,0.0278,0.449,0.0,0.111,0.348,159.813
Sweet Nothing,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,0wavGRldH0AWyu2zvTz8zb,,2022-10-21,188497,,0.337,0.156,0,-14.919,1,0.0518,0.964,7.72e-05,0.115,0.39,176.655
Sparks Fly (Taylor’s Version),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,3MytWN8L7shNYzGl4tAKRp,,2023-07-07,261231,,0.588,0.758,5,-2.347,1,0.0305,0.0251,0.0,0.131,0.387,114.991
exile (feat. Bon Iver),"Taylor Swift, Bon Iver",folklore,2fenSS68JI1h4Fo296JfGr,4pvb0WLRcMtbPGmtejJJ6y,,2020-07-24,285634,,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602
Red,Taylor Swift,Red,1EoDsNmgTLtmwe1BDAVxV5,0cITLOYn1Sv4q27zZPqlNK,,2012-10-22,220827,,0.602,0.896,1,-4.267,0,0.0437,0.0773,8.87e-05,0.091,0.641,124.978
Last Kiss (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),5AEDGbliTTfjOB8TSm1sxt,59KOoHFcw5XfICnO57holu,,2023-07-07,369120,,0.55,0.366,10,-8.46,1,0.0276,0.447,4.43e-06,0.101,0.16,79.401
Delicate - Recorded at The Tracking Room Nashville,Taylor Swift,Spotify Singles,74utZeTCeaXy01BjOddyv8,1Fj0T1XKuhRu7EZzJ7NJIK,,2018-04-13,228461,,0.664,0.447,0,-8.404,1,0.0341,0.577,0.0,0.0968,0.431,90.976
Paris,Taylor Swift,Midnights (3am Edition),3lS1y25WAhcqJDATJK70Mq,7712gjoih4QoDbXpljEk21,,2022-10-22,196259,,0.7,0.509,7,-10.547,1,0.0789,0.112,3.27e-05,0.137,0.345,110.947
Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9,3z6XUommYDWPHeFhmhhT6j,,2021-11-12,225960,,0.622,0.791,7,-6.106,1,0.0535,0.00188,3.72e-06,0.083,0.494,115.915
This Love (Taylor’s Version),Taylor Swift,This Love (Taylor’s Version),3In1CblWZswwun5MhOa10y,4d1CG5ei1E2vGbvmgf5KKv,,2022-05-06,250100,,0.47,0.494,4,-8.672,1,0.0349,0.302,0.0,0.0672,0.0524,144.039
Labyrinth,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,0A1JLUlkZkp2EFrosoNQi0,,2022-10-21,247962,,0.406,0.306,0,-15.48,1,0.0517,0.785,0.488,0.122,0.122,110.014
"Would've, Could've, Should've",Taylor Swift,Midnights (3am Edition),3lS1y25WAhcqJDATJK70Mq,0aV5uARAknQgYhBaK944FP,,2022-10-22,260362,,0.483,0.84,7,-6.508,1,0.119,0.43,0.000575,0.146,0.55,157.979
the 1,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,0Jlcvv8IykzHaSmj49uNW8,,2020-07-24,210252,,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.883
Bigger Than The Whole Sky,Taylor Swift,Midnights (3am Edition),3lS1y25WAhcqJDATJK70Mq,0BiqmkasE5FdrChwKfVp8X,,2022-10-22,218503,,0.422,0.235,6,-12.379,1,0.0568,0.826,0.00648,0.115,0.068,165.71
End Game,"Taylor Swift, Ed Sheeran, Future",reputation,6DEjYFkNZh67HP7R9PSZvv,2x0WlnmfG39ZuDmstl9xfX,,2017-11-10,244827,,0.649,0.589,2,-6.237,1,0.0558,0.00845,0.0,0.108,0.151,159.073
High Infidelity,Taylor Swift,Midnights (3am Edition),3lS1y25WAhcqJDATJK70Mq,5kiZGSxgqPdv6rbqL9THdd,,2022-10-22,231475,,0.646,0.529,10,-10.179,1,0.0864,0.723,0.0,0.0885,0.755,87.862
Glitch,Taylor Swift,Midnights (3am Edition),3lS1y25WAhcqJDATJK70Mq,6wAFvJPpTZVirBKGZ4EnMW,,2022-10-22,148781,,0.675,0.466,11,-9.738,0,0.201,0.361,0.0,0.11,0.347,140.864
Dear Reader,Taylor Swift,Midnights (3am Edition),3lS1y25WAhcqJDATJK70Mq,3QF5RsWzK1lCvf2o2cY65P,,2022-10-22,225194,,0.562,0.388,0,-12.088,1,0.0705,0.481,0.00145,0.117,0.159,107.747
my tears ricochet,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,1MgV7FIyNxIG7WzMRJV5HC,,2020-07-24,255894,,0.456,0.263,0,-10.63,1,0.0332,0.806,0.0,0.0749,0.111,129.86
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"Taylor Swift, Phoebe Bridgers",Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9,01K4zKU104LyJ8gMb7227B,,2021-11-12,258813,,0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96
All Too Well,Taylor Swift,Red (Deluxe Edition),1KlU96Hw9nlvqpBPlSqcTV,1q3RiD1tIWUpGsNFADMlvl,,2012-10-22,327893,,0.602,0.609,0,-7.803,1,0.0243,0.0382,0.0002,0.127,0.337,93.06
September - Recorded at The Tracking Room Nashville,Taylor Swift,Spotify Singles,74utZeTCeaXy01BjOddyv8,5eGX87IiKsGuzS3iw4CfCX,,2018-04-13,187824,,0.641,0.444,6,-6.482,1,0.0239,0.412,0.00121,0.179,0.588,107.081
I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),"Taylor Swift, Chris Stapleton",Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9,4CkgMiMqZ5JzW9iYXSTMTL,,2021-11-12,285107,,0.391,0.715,0,-4.516,1,0.0495,0.167,0.0,0.183,0.473,149.654
Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),"Taylor Swift, Ed Sheeran",Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9,4IQkfUsrwXol38VV3U7t7T,,2021-11-12,240227,,0.61,0.488,3,-6.918,1,0.0293,0.817,0.0,0.312,0.443,125.039
Cornelia Street,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,12M5uqx0ZuwkpLp5rJim1a,,2019-08-23,287267,,0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012
invisible string,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,6VsvKPJ4xjVNKpI8VVZ3SV,,2020-07-24,252881,,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433
Better Man (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),6x9s2ObPdpATZgrwxsk9c0,1gWRnZ52AK1ZUvpjjTteKf,,2021-11-12,297013,,0.473,0.579,4,-5.824,1,0.0384,0.214,0.0,0.0877,0.255,73.942
betty,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,5kI4eCXXzyuIUXjQra0Cxi,,2020-07-24,294521,,0.593,0.377,0,-8.761,1,0.0253,0.6,0.0,0.0976,0.502,95.939
‘tis the damn season,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq,7dW84mWkdWE5a6lFWxJCBG,,2020-12-11,229840,,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916
ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",Lover,1NAmidJlEaVgA3MpcPFYGq,2Rk4JlNc2TPmZe2af99d45,,2019-08-23,193000,,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162
evermore (feat. Bon Iver),"Taylor Swift, Bon Iver",evermore,2Xoteh7uEpea4TohMxjtaq,3O5osWf1rSoKMwe6E9ZaXP,,2020-12-11,304107,,0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177
Afterglow,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,1SymEzIT3H8UZfibCs3TYi,,2019-08-23,223293,,0.756,0.449,9,-8.746,1,0.0344,0.13,0.0,0.114,0.399,111.011
I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",Fifty Shades Darker (Original Motion Picture Soundtrack),5VML6S956h4YfoYPooqLEi,2y5aJvzXhHPA94U5GFAcXe,,2017-02-10,245653,,0.734,0.442,0,-8.432,1,0.0557,0.0594,1.63e-05,0.213,0.0973,117.967
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),"Taylor Swift, Ed Sheeran",Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9,7qEUFOVcxRI19tbT68JcYK,,2021-11-12,245427,,0.498,0.61,6,-5.098,1,0.0363,0.271,0.0,0.223,0.474,79.918
I Did Something Bad,Taylor Swift,reputation,6DEjYFkNZh67HP7R9PSZvv,4svZDCRz4cJoneBpjpx8DJ,,2017-11-10,238253,,0.696,0.602,0,-6.156,0,0.159,0.0679,2.11e-05,0.0696,0.305,82.989
Love Story (Taylor's Version) - Elvira Remix,"Taylor Swift, ELVIRA",Love Story (Taylor's Version) [Elvira Remix],3x4gaf5IPyFQNrxZY07CXA,5RaBeejGtdPEszYEKYECs2,,2021-03-23,211857,,0.669,0.56,11,-8.285,0,0.0352,0.00215,3.23e-05,0.264,0.155,123.068
"no body, no crime (feat. HAIM)","Taylor Swift, HAIM",evermore,2Xoteh7uEpea4TohMxjtaq,3RaT22zZsxVYxxKR7TAaYF,,2020-12-11,215627,,0.546,0.613,7,-7.589,0,0.0264,0.418,0.0,0.103,0.535,79.015
I Forgot That You Existed,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,43rA71bccXFGD4C8GOpIlN,,2019-08-23,170640,,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875
Call It What You Want,Taylor Swift,reputation,6DEjYFkNZh67HP7R9PSZvv,1GwMQaZz6Au3QLDbjbMdme,,2017-11-10,203507,,0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954
London Boy,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,1LLXZFeAHK9R4xUramtUKw,,2019-08-23,190240,,0.695,0.71,1,-6.639,1,0.05,0.0246,0.000104,0.133,0.557,157.925
The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9,6pYNq0ZwpPVazKzsqpf0G8,,2021-11-12,200280,,0.678,0.733,7,-5.025,1,0.0281,0.00115,0.0,0.104,0.581,121.009
right where you left me - bonus track,Taylor Swift,evermore (deluxe version),6AORtDjduMM3bupSWzbTSG,3zwMVvkBe2qIKDObWgXw4N,,2021-01-07,245027,,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915
Daylight,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,1fzAuUVbzlhZ1lJAx9PtY6,,2019-08-23,293453,,0.557,0.496,0,-9.602,1,0.0563,0.808,0.000173,0.0772,0.265,149.983
Begin Again,Taylor Swift,Red,1EoDsNmgTLtmwe1BDAVxV5,0L4YCNRfXAoTvdpWeH2RGj,,2012-10-22,237613,,0.53,0.526,7,-8.349,1,0.0263,0.199,3.52e-06,0.232,0.323,79.025
Fearless,Taylor Swift,Fearless,2dqn5yOQWdyGwOpOIi9O4x,6Eu31gddWw0gOGO506pJYA,,2008-11-11,241987,,0.594,0.712,5,-4.418,1,0.0273,0.04,0.0,0.309,0.476,99.972
Miss Americana & The Heartbreak Prince,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,214nt20w5wOxJnY462klLw,,2019-08-23,234147,,0.662,0.747,11,-6.926,0,0.0736,0.028,0.00615,0.138,0.487,150.088
the last great american dynasty,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,2Eeur20xVqfUoM3Q7EFPFt,,2020-07-24,230999,,0.686,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922
The Archer,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,3pHkh7d0lzM2AldUtz2x37,,2019-08-23,211240,,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344
Picture To Burn,Taylor Swift,Taylor Swift,7mzrIsaAjnXihW3InKjlC3,32mVHdy0bi1XKgr0ajsBlG,,2006-10-24,173067,,0.658,0.877,7,-2.098,1,0.0323,0.173,0.0,0.0962,0.821,105.586
That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),"Taylor Swift, Keith Urban",Fearless (Taylor's Version),4hDok0OAJd57SGIT8xuWJH,7eResoqEJJAVTkQYSqvO3P,,2021-04-09,189496,,0.588,0.608,5,-7.062,1,0.0365,0.225,0.0,0.092,0.508,90.201
Carolina - From The Motion Picture “Where The Crawdads Sing”,Taylor Swift,Carolina (From The Motion Picture “Where The Crawdads Sing”),5Bwg2XxrjTlrNy6BC7KQZf,4axSuOg3BqsowKjRpj59RU,,2022-06-24,264439,,0.476,0.189,11,-13.777,0,0.0329,0.904,4.52e-06,0.254,0.324,115.851
I Think He Knows,Taylor Swift,Lover,1NAmidJlEaVgA3MpcPFYGq,2YWtcWi3a83pdEg3Gif4Pd,,2019-08-23,173387,,0.897,0.366,0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003
Babe (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9,0v4z1tuZvn6LGknom9Qx7d,,2021-11-12,224240,,0.584,0.743,4,-7.075,1,0.0931,0.0538,2.83e-06,0.121,0.746,167.844
this is me trying,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,7kt9e9LFSpN1zQtYEl19o1,,2020-07-24,195097,,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886
gold rush,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq,5BK0uqwY9DNfZ630STAEaq,,2020-12-11,185320,,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05
long story short,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq,2o2sgVJIgFXk8GQjWTgI6U,,2020-12-11,215920,,0.546,0.73,0,-7.704,1,0.0417,0.66,0.179,0.0972,0.573,157.895
Forever Winter (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version),6x9s2ObPdpATZgrwxsk9c0,0EepXu0NfnnUX8efEZR167,,2021-11-12,263533,,0.611,0.552,7,-5.828,1,0.031,0.256,0.0,0.134,0.41,116.012
Lover (Remix) [feat. Shawn Mendes],"Taylor Swift, Shawn Mendes",Lover (Remix) [feat. Shawn Mendes],2UfvnX1YYeC2cExMQTMbXC,3i9UVldZOE0aD0JnyfAZZ0,,2019-11-13,221307,,0.448,0.603,7,-7.176,1,0.064,0.433,0.0,0.0862,0.422,205.272
You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),"Taylor Swift, Maren Morris",You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),5xd9LleY1wqsgKVTwLoXYI,5pcjystBtalYeqaiXCcgEY,,2021-03-26,220839,,0.589,0.496,2,-7.606,1,0.0377,0.818,0.0,0.101,0.44,142.731
Renegade,"Big Red Machine, Taylor Swift",How Long Do You Think It's Gonna Last?,3YbMxdapL6mvSQjosFkc0T,73W5aXorr5vxrySFcoZqIN,,2021-08-27,254467,,0.53,0.712,0,-8.135,1,0.0461,0.44,0.0233,0.0931,0.577,167.964
exile (feat. Bon Iver) - the long pond studio sessions,"Taylor Swift, Bon Iver",folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],3VaaZ7OIbGLi60NVsnueoo,7bFqfMKnKsZJH9FytUXg3E,,2020-11-25,279893,,0.359,0.305,6,-10.295,1,0.0306,0.848,6.74e-05,0.111,0.108,151.956
ivy,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq,19CSr8rwW05VJL2F91KFNK,,2020-12-11,260440,,0.515,0.545,2,-9.277,1,0.0353,0.855,1.97e-05,0.0921,0.535,88.856
the lakes - original version,Taylor Swift,the lakes (original version),40cMfQDrBCDmOaWZuNEmKq,0UAdDYrkCvVQftaKpL6q5f,,2021-07-24,227203,,0.197,0.406,2,-10.904,1,0.0619,0.717,0.000362,0.293,0.251,90.053
it’s time to go - bonus track,Taylor Swift,evermore (deluxe version),6AORtDjduMM3bupSWzbTSG,1kdWw77ZpYOkhxeuhzU1j6,,2021-01-07,254640,,0.592,0.41,0,-12.426,1,0.0397,0.801,1.39e-05,0.09,0.416,151.923
marjorie,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq,12ntTeqEeTg7GAVpe8Mhpl,,2020-12-11,257773,,0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103
mirrorball,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,0ZNU020wNYvgW84iljPkPP,,2020-07-24,208978,,0.553,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107
Teardrops On My Guitar - Radio Single Remix,Taylor Swift,Taylor Swift,7mzrIsaAjnXihW3InKjlC3,7zMcNqs55Mxer82bvZFkpg,,2006-10-24,203040,,0.621,0.417,10,-6.941,1,0.0231,0.288,0.0,0.119,0.289,99.953
Only The Young - Featured in Miss Americana,Taylor Swift,Only The Young (Featured in Miss Americana),5LGsh3kexUfi3qkIIxb8vK,2slqvGLwzZZYsT4K4Y1GBC,,2020-01-31,157507,,0.56,0.78,5,-4.895,0,0.0517,0.00244,0.0,0.0714,0.602,93.516
illicit affairs,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr,2NmsngXHeC1GQ9wWrzhOMf,,2020-07-24,190898,,0.559,0.31,10,-10.445,1,0.0338,0.881,0.0,0.106,0.46,119.845
tolerate it,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq,0PurA4JVJ8YQgSVopY8fn6,,2020-12-11,245440,,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-05,0.0797,0.221,74.952
