Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
DESPECHÁ RMX,"ROSALÍA, Cardi B",DESPECHÁ RMX,4czxiqSwyeZK7y5r9GNWXP,4CD623yLJVvKJxUyzaTqtC,,2022-12-16,170828,,0.954,0.582,9,-5.744,0,0.0727,0.235,1.26e-06,0.0572,0.884,130.008
Aute Cuture,ROSALÍA,Aute Cuture,23irnvaijPHVE7682D4G3f,7dQFpbs34ufIEU745DVclf,,2019-05-30,147626,,0.747,0.643,7,-6.991,1,0.178,0.0756,0.00894,0.355,0.538,99.981
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,"Travis Scott, ROSALÍA, Lil Baby",JACKBOYS,1Sf8GsXG32t0jNrX11xqWx,7h0d2h0fUmzbs7zeFigJPn,,2019-12-27,244874,,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131
QUE NO SALGA LA LUNA - Cap.2: Boda,ROSALÍA,El Mal Querer,355bjCHzRJztCzaG5Za4gq,6HpgdL4zUpuyXCzvAhgR5a,,2018-11-02,269539,,0.625,0.655,9,-5.992,0,0.112,0.763,0.000126,0.378,0.485,121.075
Milionària,ROSALÍA,Fucking Money Man,7qJZgNj9IMy9onoTe5uhZc,2K3bjojp1sCLdMMoO5lJ2p,,2019-07-03,138371,,0.857,0.574,8,-6.441,1,0.416,0.602,1.24e-06,0.0663,0.906,116.008
A Palé,ROSALÍA,A Palé,6B2RRiDJFXHojfPxKja5Mx,23zJcKwLf5CeaKVbFhrWgF,,2019-11-07,143773,,0.63,0.409,0,-8.83,0,0.0903,0.119,0.629,0.121,0.332,122.848
Blinding Lights (with ROSALÍA) - Remix,"The Weeknd, ROSALÍA",Blinding Lights (Remix),7B70Z32Ha84aMT6TOnW410,7MXgrcOQAJ5VwSNUL0lDd3,,2020-12-04,216123,,0.49,0.694,5,-5.793,0,0.0618,0.0133,4.62e-05,0.0946,0.249,170.903
Catalina en Gran Vía,"Raül Refree, Fermin Muguruza, ROSALÍA",Black is Beltza (Soinu-banda),55mpYFZNTBOYBy7fiIW3PE,1annUblrvMjiWM5ab0lMNH,,2018-10-01,57587,,0.376,0.404,6,-8.229,0,0.049,0.902,1.12e-05,0.104,0.196,121.606
CHIRI,ROSALÍA,MOTOMAMI +,3zbiiu3JTibw0esC7eoMXr,3CBaIz3eftJCf9GHycFanL,,2022-09-09,120991,,0.407,0.556,4,-6.098,0,0.172,0.633,0.00156,0.693,0.474,161.985
Juro Que,ROSALÍA,Juro Que,3XV0gPorxF6TtGScGJChxG,3ZwQCZ2LuYwuQ6R1p1CJ3w,,2020-01-23,170075,,0.645,0.495,11,-6.77,0,0.107,0.845,0.000534,0.333,0.627,81.852
Dio$ No$ Libre Del Dinero,ROSALÍA,Fucking Money Man,7qJZgNj9IMy9onoTe5uhZc,5m9l5wILQ9iiLd8csLeR5v,,2019-07-03,108000,,0.583,0.439,8,-8.562,0,0.325,0.867,6.97e-05,0.333,0.232,61.837
KLK,"Arca, ROSALÍA",KiCk i,6fumIfDEAppI5NCGHQEBSr,2ZFu40Ik8VsUE9H87W0MmZ,,2020-06-26,227402,,0.798,0.873,10,-6.732,0,0.0908,0.064,5.17e-05,0.764,0.846,98.017
LAX,ROSALÍA,MOTOMAMI +,3zbiiu3JTibw0esC7eoMXr,2N3YZ075lq9z1ObaAiX6l1,,2022-09-09,89749,,0.651,0.327,4,-10.07,1,0.402,0.928,0.0,0.225,0.551,135.325
Catalina,ROSALÍA,Los Ángeles,7mGsUwMuhsKiOKx9X9k7tj,0c7XKJjw6heRqQX7PzkUIj,,2017-02-10,214012,,0.441,0.267,6,-9.64,0,0.0583,0.921,1.73e-05,0.121,0.324,77.558
LA KILIÉ,ROSALÍA,MOTOMAMI +,3zbiiu3JTibw0esC7eoMXr,1xtfUae857RhiCclSlAOIV,,2022-09-09,131087,,0.617,0.507,6,-7.077,0,0.627,0.698,0.00883,0.0789,0.9,181.879
Que Se Muere Que Se Muere,ROSALÍA,Los Ángeles,7mGsUwMuhsKiOKx9X9k7tj,4qEG0SIXAnjnd8KFH4T9Eg,,2017-02-10,88546,,0.539,0.153,4,-8.697,1,0.0333,0.978,0.00013,0.11,0.359,142.064
AISLAMIENTO,ROSALÍA,MOTOMAMI +,3zbiiu3JTibw0esC7eoMXr,3SxJJJbmgDeLpWHa54LIWK,,2022-09-09,206870,,0.498,0.271,2,-9.568,0,0.25,0.938,1.83e-05,0.0897,0.391,87.18
TONIGHT (feat. Libianca & Jae5),"NSG, Libianca, JAE5",AREA BOYZ,3Uo1dpUULgBeWEgjf5AMsd,17sdMcLIsAvKuQBPKXmiDC,,2023-10-20,211874,,0.829,0.626,5,-6.412,1,0.0899,0.508,0.000132,0.112,0.716,96.036
Jah,Libianca,Jah,4loLO6BScEOCNJaUnXpIMd,5em888nSVKmO5gWLR3vFb6,,2023-06-16,147641,,0.673,0.396,10,-10.503,1,0.0907,0.437,0.0,0.132,0.713,97.821
I Wish (feat. Libianca),"JAE5, Lojay, Libianca",I Wish (feat. Libianca),1UMJ7lsAe3c4PhvaB3BA2o,6Y22KIQd0RSREshosQvN2B,,2023-06-01,163813,,0.832,0.35,1,-12.458,1,0.0624,0.856,0.0259,0.0845,0.676,112.946
WOMAN,Libianca,WOMAN,3RW4DMIIaNKIiMwd2iTbb6,4V1gZHL0pBqVFXKMUs8w1a,,2022-04-08,169482,,0.782,0.706,0,-4.137,0,0.0265,0.678,4.35e-05,0.181,0.859,108.003
Everything I Wanted,Libianca,Everything I Wanted,34RAxbFdvO9mbNWnj3r10E,0fWp96wvMSJRyz1gKY0GQD,,2021-12-26,248059,,0.557,0.0966,6,-15.972,0,0.0352,0.94,0.0,0.344,0.336,119.627
Special Lovin',Libianca,Special Lovin',1RaZpTmLcv00YL8yYVMVW4,3hnginVuhJE0Av3VkGQRig,,2021-03-16,201990,,0.76,0.762,1,-5.366,0,0.0346,0.448,0.617,0.0833,0.859,119.934
My Place,Libianca,My Place,2sYb6ve7iFZglH0SnA0qZ8,2ppcvtFBxmYURLQBMN1Ecl,,2020-03-13,205714,,0.636,0.355,4,-7.731,1,0.0399,0.659,0.0,0.0758,0.566,143.721
Thank You,Libianca,Thank You,6aq8UKrBZzyyH1focmV8Oa,4f1Rs8lYji7fdAAgyd5tR3,,2021-01-31,241730,,0.638,0.299,8,-14.413,1,0.102,0.792,2.13e-05,0.117,0.447,145.615
LEVEL - Remastered,Libianca,LEVEL (Remastered),63LjrFlWa0GTtwGuBAWL5m,5OyVjxzK5n2xYvv2u9h75t,,2019-08-16,178501,,0.809,0.374,7,-10.443,1,0.226,0.646,7.19e-05,0.198,0.414,118.007
Push Start,"YungM3tro, Libianca, Obi Original",Begin,3th0CEUMMuqOuQmwQh7akA,5to6tHBO1V0372drigKLJ0,,2021-01-28,207050,,0.802,0.715,11,-7.402,0,0.206,0.429,0.000221,0.202,0.616,102.045
Paper,"YungM3tro, Libianca",Balance 777,2t6VinKDKKBoVHn8mZ0hx5,6H5S95W8d6lxAXBCA1oMEX,,2020-09-07,222459,,0.61,0.63,4,-9.268,0,0.268,0.746,1.64e-06,0.109,0.755,126.087
Revenge,Libianca,Revenge,450gkuBgHDfKzJN3x9KeGv,5301mGAEYPZS63pET5tb7Q,,2020-10-10,168010,,0.356,0.272,2,-14.311,1,0.0566,0.888,3.53e-05,0.191,0.618,74.364
Bonnie & Clyde,"Kiienka, Libianca",Spaceman 2.0,7d2VPgYaaLaLr1L1SiInRt,6wlQY39W2dXkFdNyuGt8A6,,2020-05-06,154444,,0.734,0.537,0,-8.368,1,0.0316,0.155,0.0155,0.14,0.282,108.029
Feel Alright,"Xross, Libianca",Gospel According to Soul,6X9LhR3P8fIUNa9HAxV75c,14dfHflnWYv1Nl6DjLCPBI,,2020-05-20,270697,,0.831,0.405,5,-8.552,0,0.15,0.184,0.0,0.211,0.679,86.06
Superstar,"Xross, Libianca",Gospel According to Soul,6X9LhR3P8fIUNa9HAxV75c,2s5FLBHWH3OiDd4qzCdpXj,,2020-05-20,254767,,0.396,0.477,0,-9.335,1,0.229,0.28,0.0,0.368,0.384,77.199
Think About You,"Xross, Libianca",Gospel According to Soul,6X9LhR3P8fIUNa9HAxV75c,2oxwwtrD4f1434G9zpDT7T,,2020-05-20,233972,,0.674,0.746,2,-4.737,0,0.0457,0.0856,0.00481,0.144,0.467,79.985
HIBIKI,"Bad Bunny, Mora",nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,4qSEvFGCpde73gqIuq3sho,,2023-10-13,208000,,0.801,0.645,6,-5.605,0,0.0706,0.604,0.0,0.118,0.528,119.935
NO ME QUIERO CASAR,Bad Bunny,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,39L3LdlHS3gqB62HPWaJRg,,2023-10-13,225655,,0.914,0.698,1,-5.228,1,0.115,0.32,8.76e-06,0.083,0.757,99.011
CYBERTRUCK,Bad Bunny,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,4Jc7252S1P99DjQ1lNGEOc,,2023-10-13,191960,,0.704,0.905,6,-4.948,0,0.338,0.371,2.09e-06,0.107,0.0991,151.823
MR. OCTOBER,Bad Bunny,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,1ODFVLQszq0hCOdZtqV5wq,,2023-10-13,189259,,0.805,0.612,8,-5.682,0,0.172,0.188,1.96e-05,0.134,0.425,126.013
BABY NUEVA,Bad Bunny,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,3NhstUmrlhaN1M6hP8zMbb,,2023-10-13,240774,,0.866,0.63,10,-4.816,0,0.0616,0.504,0.000505,0.328,0.359,117.924
FINA,"Bad Bunny, Young Miko",nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,3nNmRE0DxHC6ZaKkrpUumS,,2023-10-13,216328,,0.847,0.724,1,-5.41,1,0.298,0.0869,1.11e-06,0.118,0.396,94.601
UN PREVIEW,Bad Bunny,UN PREVIEW,72GhGik5fsSeFkgpjsllVj,63ui2w3QJBp8xx0c1MJB2Z,,2023-09-25,165582,,0.786,0.814,1,-3.318,1,0.0873,0.0383,3.67e-05,0.22,0.365,95.084
MOJABI GHOST,"Tainy, Bad Bunny",DATA,6xRxlUUfg3M0QB1LUX89gA,4eMKD8MRroxCqugpsxCCNb,,2023-06-29,228197,,0.805,0.707,6,-3.758,0,0.0353,0.142,3.71e-05,0.563,0.744,122.014
K-POP,"Travis Scott, Bad Bunny, The Weeknd",K-POP,10eNMeTimUzAKLhCOpIUlb,5L3ecxQnQ9qTBmnLQiwf0C,,2023-07-21,185221,,0.814,0.618,5,-5.614,0,0.0619,0.0386,3.34e-06,0.671,0.535,121.075
un x100to,"Grupo Frontera, Bad Bunny",un x100to,7aGzSSUD8S6IhPCsZSiuMT,6pD0ufEQq0xdHSsRbg9LBK,,2023-04-17,194563,,0.569,0.724,6,-4.076,0,0.0474,0.228,0.0,0.27,0.562,83.118
Coco Chanel,"Eladio Carrion, Bad Bunny",3MEN2 KBRN,6BGN5CVd7koJApotl5Bj8u,0PB0O24JqAuNdOAFVJljMS,,2023-03-17,160325,,0.683,0.764,2,-5.995,1,0.0441,0.0427,0.0,0.0963,0.137,149.949
La Jumpa,"Arcángel, Bad Bunny",La Jumpa,6LOhj1aK7vkGHJXtKU16PN,5MxFWjuqQIsbNWbMdMdbli,,2022-11-30,255693,,0.713,0.703,8,-5.769,1,0.194,0.298,0.0,0.321,0.576,123.06
Tití Me Preguntó,Bad Bunny,Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,1IHWl5LamUGEuP4ozKQSXZ,,2022-05-06,243717,,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672
Gato de Noche,"Ñengo Flow, Bad Bunny",Gato de Noche,2GS2h80Dp8rFdGEa0j0JhH,54ELExv56KCAB4UP9cOCzC,,2022-12-22,227013,,0.892,0.662,8,-3.894,1,0.162,0.169,1.24e-06,0.363,0.607,93.976
DÁKITI,"Bad Bunny, Jhayco",DÁKITI,43dl8hP5uNN9s6YeeJA5fv,47EiUVwUp4C9fGccaPuUCS,,2020-10-30,205090,,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928
Efecto,Bad Bunny,Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,5Eax0qFko2dh7Rl2lYs3bx,,2022-05-06,213061,,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047
Neverita,Bad Bunny,Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,31i56LZnwE6uSu3exoHjtB,,2022-05-06,173119,,0.876,0.498,10,-7.511,1,0.0478,0.0706,0.0,0.143,0.428,122.016
Me Porto Bonito,"Bad Bunny, Chencho Corleone",Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,6Sq7ltF9Qa7SNFBsV5Cogx,,2022-05-06,178567,,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005
Ojitos Lindos,"Bad Bunny, Bomba Estéreo",Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,3k3NWokhRRkEPhCzPmV8TW,,2022-05-06,258299,,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928
La Santa,"Bad Bunny, Daddy Yankee",YHLQMDLG,5lJqux7orBlA1QzyiBGti1,69vlMrzHwATKzupwNcUPyK,,2020-02-29,206420,,0.744,0.868,1,-4.524,1,0.047,0.0326,0.0,0.0822,0.586,93.037
Vete,Bad Bunny,Vete,3fxzSn0ObgCjLadyR53ohN,5DxXgozhkPLgrbKFY91w0c,,2019-11-21,192024,,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976
Si Veo a Tu Mamá,Bad Bunny,YHLQMDLG,5lJqux7orBlA1QzyiBGti1,41wtwzCZkXwpnakmwJ239F,,2020-02-29,170972,,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.824,129.928
LA CANCIÓN,"J Balvin, Bad Bunny",OASIS,6ylFfzx32ICw4L1A7YWNLN,0fea68AdmYNygeTGI4RC18,,2019-06-28,242573,,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089
Tarot,"Bad Bunny, Jhayco",Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,41oY4WCTj5kccfesTVFnvN,,2022-05-06,237895,,0.795,0.684,11,-3.971,0,0.0419,0.0225,0.0,0.658,0.419,114.011
Party,"Bad Bunny, Rauw Alejandro",Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,4tYFy8ALRjIZvnvSLw5lxN,,2022-05-06,227629,,0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013
A Tu Merced,Bad Bunny,YHLQMDLG,5lJqux7orBlA1QzyiBGti1,4r9jkMEnArtWGH2rL2FZl0,,2020-02-29,175918,,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023
Callaita,"Bad Bunny, Tainy",Callaita,06S3Qjh4QWLtn6c7CVhYh7,2TH65lNHgvLxCKXM3apjxI,,2019-05-31,250534,,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169
Un Coco,Bad Bunny,Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,6VrQTLzzuyGIYjUDe4kAZk,,2022-05-06,196413,,0.839,0.69,11,-4.464,1,0.0615,0.207,8.33e-06,0.176,0.744,151.991
No Me Conoce - Remix,"Jhayco, J Balvin, Bad Bunny",Famouz,2a2LGFK2TeN4fAKm1ZOc1I,2beS6dD5rovBxSA1zYoSHR,,2019-05-24,309120,,0.804,0.787,10,-3.824,0,0.0746,0.14,0.0,0.0927,0.562,91.974
Yonaguni,Bad Bunny,Yonaguni,6VSOIs13DaSG2IPilNviX5,2JPLbjOn0wPCngEot2STUS,,2021-06-04,206710,,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951
TE MUDASTE,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,2d9BCZeAAhiZWPpbX9aPCW,5RubKOuDoPn5Kj5TLVxSxY,,2020-11-27,130014,,0.811,0.637,10,-4.835,0,0.0591,0.234,0.000572,0.118,0.471,92.025
Si Estuviésemos Juntos,Bad Bunny,X 100PRE,7CjJb2mikwAWA1V6kewFBF,35wvL50xvKpCHEJPxLOLPI,,2018-12-23,169248,,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4589OIFRZp41qbsp7TWFCx,4gzsuuZypVbxs0Af1LSZyB,,2021-10-05,207301,,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888
La Difícil,Bad Bunny,YHLQMDLG,5lJqux7orBlA1QzyiBGti1,6NfrH0ANGmgBXyxgV2PeXt,,2020-02-29,163084,,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87
Después de la Playa,Bad Bunny,Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,1dm6z1fWB0cErMszU25dy2,,2022-05-06,230400,,0.564,0.903,5,-3.221,1,0.307,0.356,0.0,0.175,0.607,78.293
La Corriente,"Bad Bunny, Tony Dize",Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,1797zYiX4cKosMH836X9Gt,,2022-05-06,198367,,0.663,0.786,11,-3.51,0,0.195,0.229,0.0,0.219,0.579,196.12
MIA,"Bad Bunny, Drake",X 100PRE,7CjJb2mikwAWA1V6kewFBF,3gE4eQH3K83Sght0ZLvuBK,,2018-12-23,210368,,0.816,0.538,6,-6.354,0,0.0617,0.0142,0.000496,0.099,0.156,97.054
Moscow Mule,Bad Bunny,Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,6Xom58OOXk2SoU711L2IXO,,2022-05-06,245940,,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968
Andrea,"Bad Bunny, Buscabulla",Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,44XjoNvtwevktFKjvVe1vH,,2022-05-06,339612,,0.797,0.616,1,-10.229,0,0.375,0.762,0.000293,0.0979,0.451,103.071
Dos Mil 16,Bad Bunny,Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,4d4ZXH4dr5bYfgErHiZCX2,,2022-05-06,208615,,0.817,0.67,1,-6.534,1,0.0506,0.123,1.92e-06,0.128,0.495,130.058
Una Vez,"Bad Bunny, Mora",YHLQMDLG,5lJqux7orBlA1QzyiBGti1,5J7teKIJGtqVypgYI6sqXj,,2020-02-29,232496,,0.55,0.598,11,-5.402,0,0.0831,0.132,2.58e-06,0.0955,0.543,83.836
Te Boté - Remix,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",Te Boté (Remix),42wLKnuGyBLGWwH89lnimL,3V8UKqhEK5zBkBb6d6ub8i,,2018-04-13,417920,,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507
Otro Atardecer,"Bad Bunny, The Marías",Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,0E0DRHf5PfMeor0ZCwB3oT,,2022-05-06,244444,,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02
Otra Noche en Miami,Bad Bunny,X 100PRE,7CjJb2mikwAWA1V6kewFBF,4vCAzANUWDE24URV6wQ4ra,,2018-12-23,233128,,0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661
CÓMO SE SIENTE - Remix,"Jhayco, Bad Bunny",CÓMO SE SIENTE (Remix),0VLl6NV05DjwNE2lZFdCEI,2tFwfmceQa1Y6nRPhYbEtC,,2020-05-09,227520,,0.807,0.606,3,-8.871,0,0.088,0.0946,0.0,0.119,0.304,92.988
Solita,"Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty",Solita,27Exjl2H0oI6X0WCzZd7Bk,7rwX0O3RlxqqIjQM8evm5E,,2018-01-19,311726,,0.807,0.633,10,-6.016,0,0.0929,0.0564,0.0,0.107,0.325,138.038
Diles,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",Diles,6kTizLfVRIbzMzT1tb7dex,6C1RD7YQVvt3YQj0CmuTeu,,2016-08-26,286041,,0.813,0.56,2,-5.904,0,0.0618,0.108,0.0,0.268,0.287,118.033
Bichiyal,"Bad Bunny, Yaviah",YHLQMDLG,5lJqux7orBlA1QzyiBGti1,4j4w4CXm6BSr0s25wAWrrX,,2020-02-29,196500,,0.737,0.766,10,-4.242,0,0.0458,0.31,6.63e-06,0.114,0.662,93.956
Soy Peor,Bad Bunny,Soy Peor,7ofZgPzOIVXY4ADCrGUqgF,1JxhrUWZjuI8AOjDJ1JpMN,,2016-12-08,257384,,0.808,0.611,0,-3.221,0,0.0663,0.683,0.00638,0.114,0.172,116.011
Ignorantes,"Bad Bunny, Sech",Ignorantes,7Hw9RJbQPN0gUx4xjgFLhj,3wYRLYuO1M88d8woWUIxct,,2020-02-14,210607,,0.85,0.536,1,-5.161,1,0.0599,0.267,3.89e-05,0.0996,0.505,96.029
Estamos Bien,Bad Bunny,X 100PRE,7CjJb2mikwAWA1V6kewFBF,2OWVCFTolecLiGZPquvWvT,,2018-12-23,208080,,0.759,0.536,9,-6.663,0,0.173,0.821,4.57e-06,0.107,0.439,119.883
La Zona,Bad Bunny,YHLQMDLG,5lJqux7orBlA1QzyiBGti1,5kqNIqFjijuzvVLhuY9B8j,,2020-02-29,136893,,0.762,0.801,1,-3.661,0,0.0409,0.2,7.04e-05,0.254,0.81,93.992
NI BIEN NI MAL,Bad Bunny,X 100PRE,7CjJb2mikwAWA1V6kewFBF,278kSqsZIiYp8p3QjYAqa8,,2018-12-23,236216,,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028
LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",EL ÚLTIMO TOUR DEL MUNDO,2d9BCZeAAhiZWPpbX9aPCW,2XIc1pqjXV3Cr2BQUGNBck,,2020-11-27,203201,,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993
Aguacero,Bad Bunny,Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,2uflssWlCaJ6CbTMOsUpNI,,2022-05-06,210989,,0.861,0.645,6,-6.96,0,0.0743,0.423,0.000592,0.349,0.668,121.391
Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow",YHLQMDLG,5lJqux7orBlA1QzyiBGti1,2DEZmgHKAvm41k4J3R2E9Y,,2020-02-29,295177,,0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172
Solo de Mi,Bad Bunny,Solo de Mi,4tpexvNazI77pndY3LdOLX,5YOkA7qd2983FtBQnP8sYx,,2018-12-14,197968,,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972
HACIENDO QUE ME AMAS,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,2d9BCZeAAhiZWPpbX9aPCW,26QApq0cuO9brJigr0C0W4,,2020-11-27,217769,,0.584,0.411,10,-7.147,0,0.0838,0.869,4.47e-05,0.0955,0.412,169.934
Vuelve,"Daddy Yankee, Bad Bunny",Vuelve,4fM1JysLcYDX9No45tZmqO,0gCPvo1GkbtPhMqg5Gbx1K,,2017-09-29,279613,,0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.024
Soltera (Remix),"Lunay, Daddy Yankee, Bad Bunny",Soltera (Remix),2m9Vuc9Q19qhSm6RQmBgsR,1c0hsvHLELX6y8qymnpLKL,,2019-05-10,266087,,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01
QUE PRETENDES,"J Balvin, Bad Bunny",OASIS,6ylFfzx32ICw4L1A7YWNLN,25ZAibhr3bdlMCLmubZDVt,,2019-06-28,222347,,0.639,0.791,10,-4.443,0,0.253,0.0275,0.0,0.362,0.939,92.603
Soliá,Bad Bunny,YHLQMDLG,5lJqux7orBlA1QzyiBGti1,7sOfmPd18RWp3FoCzpa7Kw,,2020-02-29,159282,,0.71,0.81,2,-5.507,1,0.0854,0.117,0.000132,0.154,0.184,92.041
Volví,"Aventura, Bad Bunny",Volví,23zzZlUiABIg4ftZbJ7peK,2vmfvSoZBFAt9hhRoEByLi,,2021-08-03,230125,,0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896
UN PESO,"J Balvin, Bad Bunny, Marciano Cantero",OASIS,6ylFfzx32ICw4L1A7YWNLN,7hynhxDoDpgMIV12JuVtNa,,2019-06-28,277107,,0.627,0.675,5,-7.125,0,0.213,0.125,0.0,0.0784,0.961,79.31
El Apagón,Bad Bunny,Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,0UvZcEfpzVyx47QsRbjyBz,,2022-05-06,201816,,0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765
Si Tu Novio Te Deja Sola,"J Balvin, Bad Bunny",Si Tu Novio Te Deja Sola,3bp5wUKcfBhrqCACidyPKa,2joKSGkqac0LIwYG9Ghrwq,,2017-03-03,243560,,0.718,0.46,3,-9.498,0,0.0711,0.519,0.0,0.0981,0.52,121.927
Sensualidad,"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",Sensualidad,287ZdmXv5M5YH5xxdGLhbY,5hcisvFMidkMJlElTO9Qmw,,2017-11-03,297485,,0.807,0.681,11,-6.268,1,0.0983,0.423,0.0,0.0962,0.676,140.006
La Romana,"Bad Bunny, El Alfa",X 100PRE,7CjJb2mikwAWA1V6kewFBF,1khmgu0pveJbkbpbkyvcQv,,2018-12-23,300579,,0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8
Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),"Arcángel, Bad Bunny, Mambo Kingz, DJ Luian",Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),12yPsAPzZ5584HxpItKBUn,6NSMQFKgjpQb0KkjMDYIK0,,2016-09-30,264000,,0.815,0.514,6,-9.446,0,0.361,0.54,0.0,0.611,0.623,120.054
ANTES QUE SE ACABE,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,2d9BCZeAAhiZWPpbX9aPCW,7kjEqI6eZ7YlFrGhxixnlN,,2020-11-27,221187,,0.693,0.549,2,-6.098,1,0.0577,0.505,4.73e-05,0.324,0.473,139.988
Pero Ya No,Bad Bunny,YHLQMDLG,5lJqux7orBlA1QzyiBGti1,75pQqzwgCjUOSSy5CpmAjy,,2020-02-29,160638,,0.882,0.612,4,-6.103,1,0.118,0.0475,5.07e-06,0.182,0.742,147.982
Que Malo,"Bad Bunny, Ñengo Flow",YHLQMDLG,5lJqux7orBlA1QzyiBGti1,53v2u51nq3CxiKUNphRzP1,,2020-02-29,167975,,0.802,0.787,7,-6.181,0,0.0599,0.0832,0.0,0.153,0.446,94.026
