Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
First Light - 2018 Remaster,Makoto Matsushita,FIRST LIGHT (2018 Remaster),6iHAKqapZLwgw9yIrVgsUT,5Dra6dW1mc7BOh833TDowz,,1982-04-21,273221,,0.68,0.8,1,-6.942,1,0.0377,0.196,0.00207,0.4,0.645,128.999
シャドウ・オブ・ザ・ナイト,Katsutoshi Morizono,"TOKYO 1980s Victor Edition (The Compilation) Boogie, Funk & Modern Soul from Japan",0v1MoZARbqi7wOeECMI8Up,0oP1Aw41YFiFuApDdn7nNG,,2018-12-05,162867,,0.861,0.706,9,-6.083,1,0.0339,0.091,0.00431,0.414,0.783,114.659
Street Dancer(2021 REMASTER),Hiromi Iwasaki,TSUTSUMI KYOHEI SINGLES & FAVORITES(2021 REMASTER),18OAB3UgHvmVCfMDm6i9cW,31CIYPPoDux484OgdiagOG,,2021-10-20,309627,,0.668,0.635,1,-6.994,0,0.0278,0.233,0.00101,0.0544,0.579,94.122
4:00A.M.,Taeko Onuki,Mignonne,73nV06nTdsjMRNvD9ASFO5,2lV8YY0GQYXgtUWXM4NJ4X,,1978,336960,,0.631,0.769,1,-6.918,1,0.0372,0.276,0.000375,0.0789,0.834,103.395
Yacht (K) [feat. Sik-K],"Jay Park, Sik-K",Yacht (K) [feat. Sik-K],5itCMQKCHB6H9thK7asSHS,7y9Xospz6eMMJBtqELet7d,,2017-07-17,246285,,0.726,0.772,10,-4.373,0,0.113,0.451,0.0,0.195,0.778,80.017
iffy (Prod. GroovyRoom),"Sik-K, pH-1, Jay Park, GroovyRoom",Dingo X H1GHR MUSIC,2t5fdLTQu0xX89rDf4NMNX,4q9JLlC3HIhN4CDC6KlpYK,,2017-09-16,259983,,0.939,0.519,0,-5.911,1,0.12,0.0715,0.0,0.0658,0.826,135.054
FANXY CHILD,"ZICO, Fanxy Child",TELEVISION,7A8SILx9WOx8SOvApoBuMN,1vdBPnFzz85baCwFKkj2AX,,2017-07-12,234708,,0.755,0.789,4,-4.295,1,0.265,0.013,0.0,0.147,0.754,143.94
REBORN,"Jay Park, ILLSON, Boi B",REBORN,5QOZlmEou75NZ0QsFLkfZq,3j5P08hfKY8oUSARXvmjjZ,,2017-09-07,235364,,0.749,0.839,6,-3.714,1,0.19,0.295,0.0,0.0865,0.785,103.984
love,"DEAN, Syd",love,18BhT46Bs3UUadiBk5pazy,1vOZUvVZRrveuom1RLhBF0,,2017-05-19,258227,,0.582,0.67,11,-6.69,1,0.0483,0.00125,0.000669,0.105,0.37,109.993
니가 싫어하는 노래 Most Hated,박재범 Jay Park & Dok2,니가 싫어하는 노래 Most Hated,60lMfsI1I7fN8RjHsZukZ1,5zSw4fuBzmG133u6Su7TaX,,2017-06-30,198434,,0.749,0.708,11,-4.85,0,0.279,0.0103,0.0,0.0584,0.595,139.899
Too Much (Feat. DEAN),"Loco, DEAN",BLEACHED,1xREcRvJFgP1rJMfRvh2aI,1iArAuiiDPjtZcwO33YeLF,,2017-05-25,190957,,0.747,0.618,11,-4.212,1,0.047,0.0742,0.0,0.107,0.621,102.038
All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],"Jay Park, Hoody, Loco",Everything You Wanted,0pW6Q9brZc5MEmrMx9aAUV,6jLsYKGOBRBRvdowIzuyUf,,2016-10-20,216786,,0.4,0.724,8,-6.064,1,0.253,0.375,0.0,0.0927,0.43,96.782
Paradise,"MILLIC, Fanxy Child",Vida,53aQnTrVr47X9oB8otbEqZ,33yk6MUHcUMfEAqWZSm83O,,2017-07-10,299095,,0.729,0.696,6,-6.742,1,0.0679,0.198,0.0,0.0978,0.282,120.858
Artist,ZICO,TELEVISION,7A8SILx9WOx8SOvApoBuMN,12GJcC8SdDYpkbHvFrgp1w,,2017-07-12,192827,,0.875,0.855,11,-4.561,1,0.242,0.138,0.0,0.111,0.874,117.998
party (SHUT DOWN),"Sik-K, Crush",H.A.L.F (Have.A.Little.Fun),48u7IqYux9zf5sUWVb6qcm,1ihIXI2MVklmJdPvIUxExZ,,2017-06-05,216114,,0.702,0.587,8,-5.816,1,0.122,0.273,0.0,0.0631,0.773,140.005
I'm Not Sorry,"DEAN, Eric Bellinger",I'm Not Sorry,1EX8vfjVWNrcRUmgAIWSNN,02vMYd4SDFFITJyJutTHfw,,2015-07-07,209096,,0.569,0.748,1,-4.305,1,0.0368,0.000748,0.0,0.0928,0.544,129.006
Put My Hands On You,"DEAN, Anderson .Paak",Put My Hands On You,02khNo0pbVOt3aCvKOIC36,6VkGvZnA3wNQnnp4ipzQjP,,2015-09-18,209173,,0.592,0.657,10,-6.67,1,0.113,0.406,0.0,0.115,0.707,105.871
Pour Up,"DEAN, ZICO",Pour Up,66K6Jc9zukGPUGOxKubye4,7y1P2LNvHtDvyixIWIz6jB,,2015-11-06,211987,,0.885,0.495,5,-5.509,0,0.0586,0.111,0.0,0.104,0.767,126.977
And July,"HEIZE, DEAN, dj friz",And July,3xUWeFeLn6m3NXKr0FlT3E,0Yz3F0UGDibDe8uU69zmjn,,2016-07-18,226128,,0.734,0.852,2,-3.85,1,0.0916,0.0401,0.0,0.196,0.787,98.504
Shut Up & Groove (feat. DEAN) [From And July],HEIZE,Shut Up & Groove (feat. DEAN) [From And July],6O7ix90aYbTq4pcAOv2aYe,1qz2bFE5ZtwZSd6DNed2RJ,,2016-06-02,199281,,0.655,0.665,7,-4.785,1,0.0358,0.0873,0.0,0.122,0.535,112.831
Gucci,Jessi,UN2VERSE,1e1gNwMtLXI9PI9BfLT3kC,7ez0GleWkVehEBqm4zfwLU,,2017-07-13,175499,,0.306,0.75,1,-3.772,1,0.0742,0.00667,1.55e-05,0.166,0.142,94.652
21,DEAN,130 Mood : TRBL,1MW3txTS49ZGvyLi0fziLU,2jiI8bNSDu7UxTtDCOqh3L,,2016-03-25,207130,,0.686,0.73,6,-5.673,0,0.153,0.18,0.0,0.341,0.576,109.93
Bonnie & Clyde,DEAN,130 Mood : TRBL,4g6plYTZnrC32T2M9wtUfH,3n8qfDWs44Wuq3ZCo8C6NG,,2016-03-25,224606,,0.644,0.658,3,-5.764,0,0.0761,0.393,3.65e-06,0.65,0.474,94.971
Day Day (Prod. By GRAY),"BewhY, Jay Park",Show Me the Money 5 Episode 4,4iSAd5Tg8jNhoRLnZ0Tb0X,3i6vV5Z2P9uMlxf8wdm2WK,,2016-07-09,209020,,0.824,0.883,10,-2.37,0,0.072,0.0718,0.0,0.339,0.871,117.987
Okay Dokey,"MINO, ZICO",Show Me the Money 4 Episode 6,27Cyf9iWomIAiiU99eHPFN,1R6qeTvAvaxB7hydIYVIY8,,2015-08-29,248203,,0.828,0.61,1,-4.23,1,0.0528,0.00544,0.0,0.158,0.311,126.011
Solo (feat. Hoody),"Jay Park, Hoody",Everything You Wanted,0pW6Q9brZc5MEmrMx9aAUV,4Y6Voc2xpc4lPD5iKpN4o2,,2016-10-20,219488,,0.662,0.716,4,-4.942,1,0.118,0.12,0.0,0.396,0.727,102.1
Where U At,"KillaGramz, DEAN, ZICO",Show Me the Money 6 Episode 2,07GQqaj7acCDFds49oRIQQ,1WKgeavgwTZ4hnZVlMrteD,,2017-08-12,216226,,0.706,0.799,8,-4.232,1,0.172,0.141,0.0,0.381,0.623,160.013
Don't Be Shy,"Crush, Sik-K",Outside,1lbDruJmeN8mMlvJBQgeL5,33FLhyIhH5tPV5SCvOxx8l,,2017-06-30,218139,,0.829,0.596,4,-5.854,1,0.0524,0.114,0.0,0.047,0.924,125.024
Martini Blue,DPR LIVE,Her,1XtTygUdUqtwPyErnZxLbR,7zDu3l7DDlfSlt20YMKkWo,,2017-12-07,195205,,0.767,0.551,11,-6.654,0,0.118,0.395,0.0,0.13,0.881,139.937
Text Me,DPR LIVE,Her,1XtTygUdUqtwPyErnZxLbR,1dN4Z7wZTQXLEl33RkMO3a,,2017-12-07,177343,,0.846,0.592,5,-6.452,0,0.28,0.146,0.0,0.258,0.757,134.024
Let's Get It,"Woodie Gochild, Jay Park, Dok2",Let's Get It,1y03wPTC57PRgHRvGtT1k9,6S5AoORo0cDHh9ssfcpShP,,2017-12-16,269364,,0.79,0.662,6,-4.644,0,0.0726,0.144,0.0,0.125,0.334,130.074
Yozm Gang,"Hangzoo, YANGHONGWON, Hash Swan, KillaGramz, ZICO, DEAN",Show Me the Money 6 Episode 1,2B9I38E4rXdaXsaXC5mBlE,1RLCZiG5XWTVbq178QNdqT,,2017-08-05,283913,,0.834,0.79,11,-4.482,0,0.371,0.172,0.0,0.222,0.684,138.02
"Tell me (feat. Sik-K, GIRIBOY)","GroovyRoom, GIRIBOY, Sik-K",EVERYWHERE,3046u4AKfbzmAxslPFkiP7,0bkO85ncWxnvTe3YljHLxm,,2017-07-24,198144,,0.726,0.815,10,-5.419,0,0.275,0.0773,0.0,0.107,0.723,100.086
OGZ (PROD. GroovyRoom),"JOWOOCHAN, PARK HYEON JIN, ACHILLO",OGZ,09iyawGokBhfk3m5nqnZa7,08u0Rg0qkZ4y2UkDpWoL67,,2018-01-05,192772,,0.793,0.793,0,-3.067,1,0.187,0.0497,0.0,0.0734,0.31,132.04
Spirit Animal,Jessi,UN2VERSE,1e1gNwMtLXI9PI9BfLT3kC,486ykeShx4RTCZbip4UmCt,,2017-07-13,180875,,0.463,0.962,11,-2.234,1,0.284,0.0676,0.0,0.267,0.894,84.01
Drive (feat. Gray),"Jay Park, GRAY",Everything You Wanted,0pW6Q9brZc5MEmrMx9aAUV,0k6ItoyE50QuW50nGYLO2v,,2016-10-20,212334,,0.651,0.749,5,-3.707,0,0.0412,0.188,0.0,0.0723,0.93,150.019
Me Like Yuh (feat. Hoody) [Korean Version],"Jay Park, Hoody",Everything You Wanted,0pW6Q9brZc5MEmrMx9aAUV,6b15FKYo8AHNrrJ3K2iR3n,,2016-10-20,223681,,0.69,0.82,2,-6.763,1,0.113,0.305,1.76e-06,0.138,0.75,99.965
RUN IT,"Jay Park, Woo, Jessi",RUN IT,7JHRCbkBq50DaM1tBRSa0c,3sznlAy0sce8la6GVzhnKU,,2018-01-17,191188,,0.468,0.952,0,-1.926,0,0.311,0.25,0.0,0.24,0.66,140.041
VVIP,"JOWOOCHAN, Sik-K, Gaeko",Show Me the Money 6 Episode 4,7a6hpckd7RLWTbPZY2Ek8B,3wkF5I538GdZ677MSGRF5d,,2017-08-26,243833,,0.679,0.856,2,-3.878,1,0.211,0.33,0.0,0.106,0.655,159.953
9ucci Back (Feat. Dok2),"BewhY, Dok2",The Blind Star,1NgoC3T8yy7RrjYR13hYFe,3QHnfHKdxyMnOQ5d9F2dLb,,2017-09-17,257271,,0.518,0.844,5,-3.457,1,0.373,0.307,1.3e-05,0.538,0.539,102.957
Hyung,"Dumbfoundead, Dok2, Simon Dominic, Tiger JK",Hyung,0141homHBOYIYp7thXi8Vw,5kJkL8TEs1hcQJfKjnFuOf,,2017-05-17,215172,,0.646,0.842,4,-4.643,1,0.0421,0.23,1.64e-05,0.245,0.431,145.001
"GARASADAE (feat. Sik-K, pH-1 & Woodie Gochild) [Prod. Thurxday]","H1GHR MUSIC, Sik-K, pH-1, Woodie Gochild","GARASADAE (feat. Sik-K, pH-1 & Woodie Gochild) [Prod. Thurxday]",3DFp2CC7h8luqgFKdvToVp,0jGcs2V3nG30FHkslzFTye,,2018-02-09,209683,,0.597,0.891,1,-2.43,1,0.255,0.0365,0.0,0.374,0.753,160.055
Action! (Feat. GRAY),"DPR LIVE, GRAY",Action!,4Hb8uCYS7SG7vJ7oHInaAw,3IW5rhsRBxstifAnjQyUI9,,2018-03-13,190813,,0.681,0.785,1,-4.165,0,0.105,0.16,0.0,0.582,0.933,103.084
Know Me,"DPR LIVE, DEAN",Coming To You Live,57QimPHFPZbruFczvn16sn,7eOgWgK50FByEBW0eQlokW,,2017-03-24,204219,,0.708,0.89,1,-4.693,1,0.236,0.166,0.0,0.307,0.412,133.875
Jenga (feat. Gaeko),"HEIZE, Gaeko",Wish & Wind,5Fs2dlwUz1zkNcUPu6KaKF,1dA1tlzwcJ3YDYsSul1m06,,2018-03-08,210158,,0.711,0.73,1,-4.979,0,0.0436,0.269,2.34e-06,0.109,0.604,93.015
POST IT (Feat. Jay Park),"Loco, Jay Park",POST IT,5j9o6fcQjKHAyRDhdfS9aI,6yYAcOlhsYR9jVZPYoHvYc,,2018-03-14,226990,,0.783,0.586,11,-6.521,1,0.0926,0.508,5.07e-06,0.104,0.751,80.999
Have A Little Fun,"Sik-K, DPR LIVE",H.A.L.F (Have.A.Little.Fun),48u7IqYux9zf5sUWVb6qcm,1F3QFP6UXUPUbgo1stlc0x,,2017-06-05,200901,,0.808,0.791,10,-4.534,0,0.269,0.046,0.0,0.0511,0.514,145.984
Dark Clouds,"HEIZE, nafla","/// (You, Clouds, Rain)",7ANb4BnhkVoBO4RDSJ6uSs,3xDYVkGV8EDDRwzyDH1a6p,,2017-06-26,167944,,0.893,0.714,1,-5.428,1,0.0444,0.0693,1.01e-05,0.0519,0.832,104.975
젖어'S (Wet),"Flowsik, Jessi",젖어'S (Wet),1ed1hjy4NBiz4I2bvs5qwe,2aRfKC1jYnKHrHkDlsQRhx,,2018-04-04,208741,,0.791,0.65,11,-5.822,0,0.397,0.276,0.0,0.166,0.313,150.031
Peach,"REDDY, SURAN",Telescope,2B7KuoPUnAjhY46eVUWk6Z,0FEofi94EjNE256GIcTanq,,2018-04-12,220014,,0.826,0.569,8,-6.128,1,0.171,0.425,0.0,0.111,0.665,149.952
EL TORNADO,"Jay Park, GRAY",EL TORNADO,7zOGFqLtCarB1DcyVs5KXu,6h4C92fmJxBrBR9oplhoTM,,2018-04-26,152417,,0.856,0.807,10,-4.171,0,0.103,0.0184,0.0,0.0947,0.915,116.02
Boong-Boong,"HAON, Sik-K, GroovyRoom",School Rapper2 Final,0ztaWFAYYrIq8bBOvudwuk,4dC5kCBQEMgRjEvlavlsZy,,2018-04-14,234352,,0.824,0.694,0,-4.527,0,0.0563,0.426,0.0,0.084,0.927,136.027
Upside Down,"Jay Park, Simon Dominic, Loco, GRAY",Upside Down,4WkcSqzSz1q7oNpZEBNZFc,69F89vyxsDnnYNJ9HfwoKr,,2018-05-01,221143,,0.731,0.932,7,-1.452,1,0.0841,0.0614,0.0,0.255,0.914,140.083
Is You Down,DPR LIVE,Her,1XtTygUdUqtwPyErnZxLbR,16J9CcYE8XRrjHolbP148Y,,2017-12-07,147054,,0.86,0.481,5,-6.684,0,0.303,0.425,0.0,0.0705,0.937,93.026
Still (Feat. Crush),"Loco, Crush",BLEACHED,1xREcRvJFgP1rJMfRvh2aI,5K209mgnrnMPLNIluT9m77,,2017-05-25,276440,,0.713,0.731,11,-5.558,0,0.0383,0.0527,0.0,0.0981,0.417,134.04
Playlist,DPR LIVE,Playlist,1JtaET2dIYEOpvGOCabM6H,172yFZLpVdoUmTvWivZ2Rq,,2018-06-12,172310,,0.807,0.758,2,-5.693,0,0.104,0.442,0.0,0.0988,0.857,129.929
LOVE ! DANCE !,HAON,LOVE ! DANCE !,3dYcuwrZfrrekWeHjz3aQA,4xjE4YRc1wOl4ruB8h271R,,2018-06-28,200481,,0.709,0.684,10,-5.517,0,0.0704,0.0238,0.0,0.0759,0.678,101.927
FSU (feat. GASHI & Rich The Kid),"Jay Park, GASHI, Rich The Kid",FSU (feat. GASHI & Rich The Kid),03ITGZQIwj1WekLzeHFNK3,1CN7RTg9hdBqqOLn4GC8Lr,,2018-07-06,231920,,0.826,0.616,9,-9.482,0,0.222,0.0673,2.42e-05,0.145,0.448,158.041
Bittersweet,Crush,Bittersweet,0KxKWeGiXcAECXkvlN63Mv,431fVJWWDSPmpdcNhmNQ3u,,2018-05-03,237412,,0.839,0.52,7,-4.425,0,0.047,0.573,0.0,0.0724,0.895,88.974
Your Night,Sik-K,BOYCOLD,702oAXJwcml4VxPHLQWwrS,1IYAhU8ZdnM9vXHMBW2gF4,,2017-09-21,204912,,0.713,0.666,6,-6.623,0,0.0411,0.41,0.0,0.132,0.583,105.014
Cereal,"Crush, ZICO",wonderlost,0m1VgiXSKGsTCMD9XEX9au,4G5SXAQyz9D75KmKTLbI0X,,2018-07-13,218097,,0.883,0.567,9,-6.092,0,0.0374,0.552,0.0,0.108,0.561,115.051
Chill,"Crush, Sik-K",wonderlost,0m1VgiXSKGsTCMD9XEX9au,3wQX0pnRgzLSI1r4rD8pcV,,2018-07-13,223781,,0.675,0.867,5,-4.108,1,0.235,0.529,3.24e-06,0.132,0.844,104.012
Endorphin,"Crush, PENOMECO, punchnello",wonderlost,0m1VgiXSKGsTCMD9XEX9au,3VZEykkQLXEsaGaO9eFJOp,,2018-07-13,230019,,0.777,0.79,8,-6.213,1,0.125,0.283,0.0,0.0907,0.439,110.048
Close Your Eyes,"Crush, Hoody",wonderlost,0m1VgiXSKGsTCMD9XEX9au,7zZnCBlFyAESht9EYLC08n,,2018-07-13,250965,,0.651,0.509,2,-7.023,1,0.288,0.474,0.0,0.0799,0.386,100.106
COCO BOTTLE,PENOMECO,COCO BOTTLE,18T01XcLc1WzIZ3bCzwOsg,3hHpCjJdBBw4KjizY8l72r,,2018-06-15,187889,,0.826,0.714,11,-5.92,0,0.0659,0.1,3.2e-06,0.256,0.858,120.019
Down,Jessi,Down,7bwAvMnVmBRaSEjgGSMMNr,7cClboiuRMxtqsoW0jRBy8,,2018-07-07,181224,,0.699,0.862,1,-0.857,1,0.0588,0.115,5.34e-06,0.2,0.828,97.867
Cupid,"pH-1, PENOMECO",loves,17qqarDtNNb3IBY6Xrhabj,4wBHhHH7lptDbAMpxS0rla,,2018-08-20,220491,,0.87,0.629,0,-3.824,1,0.0905,0.137,0.0,0.115,0.562,114.983
Groupie,"pH-1, Mokyo",loves,17qqarDtNNb3IBY6Xrhabj,1LUXNrQpHNf5zyJVXFffNY,,2018-08-20,238853,,0.924,0.629,8,-4.101,1,0.0469,0.0137,0.0,0.297,0.808,124.03
Cotton Candy,"Woodie Gochild, HWASA",#GOCHILD,0UIVF2oioK2AdhmwPNuGaE,6Y3aidLhwxHdQ8vX1rG7Kb,,2018-08-24,226484,,0.781,0.909,5,-4.337,0,0.1,0.128,2.9e-05,0.0637,0.663,109.966
NOAH,"HAON, Jay Park, Hoody",TRAVEL: NOAH,7paPIIEBNYB1Mtnshg6kvB,1snopndi7k1Y0c4KpWtjJa,,2018-09-05,224570,,0.757,0.947,9,-3.888,0,0.205,0.26,1.13e-06,0.096,0.684,116.023
V,Jay Park,V,4MQu7vXhTomG1ZyOINRLm0,68vMDFui7uTbw9OQcyB0gD,,2018-09-10,227041,,0.83,0.569,10,-7.737,1,0.165,0.419,0.0,0.156,0.858,129.968
KITKAT (Prod. WOOGIE),"Woodie Gochild, HAON, Sik-K, pH-1",Good Luck,1R24wFqezlliwfXf8Z2R86,33uDroYGg4ns0kwoPNi12M,,2018-09-27,193869,,0.855,0.582,0,-4.933,1,0.102,0.278,0.0,0.0495,0.907,75.01
XIBAL,Sik-K,XIBAL,1wjHydWigXzaWvKh3cQSpp,5YUkZNOcWRGtH1f9vBqbEi,,2018-09-29,172471,,0.779,0.567,7,-7.269,1,0.0464,0.264,0.0,0.241,0.826,103.022
BERMUDA TRIANGLE,"ZICO, Crush, DEAN",BERMUDA TRIANGLE,7BUHltdya9h5Qv0qI2xvhX,0hRVm06wtH5HsmPetg1W9t,,2016-11-28,207027,,0.469,0.819,3,-3.469,0,0.306,0.0592,0.0,0.178,0.334,89.013
Skip And Kiss,Sik-K,youth.wit.purpose,6X2jEnMSHHgPmXtf8lCkBf,4WxS48yNGWHp6cdVvA7GWz,,2018-07-11,191430,,0.678,0.766,7,-4.589,0,0.0376,0.115,0.0,0.284,0.862,144.001
h1ghr gang,"Sik-K, pH-1, Jay Park",BOYCOLD,5ymwUauRI4kY2omHdBkGUt,2IOdMrxCSPITQHxxXvb4Xs,,2017-09-21,292109,,0.828,0.648,6,-5.158,0,0.0579,0.561,0.0,0.0967,0.341,136.051
Slip N Slide (Feat. Crush),"SOMDEF, Crush",Some Definition of Love,2eyvRNPt1Ip7saHJQ6JZ07,6puc8hVWY3mIE6x9SMEEzX,,2018-09-26,187276,,0.816,0.779,10,-6.97,0,0.291,0.24,1.84e-05,0.187,0.662,104.979
FIRE,Sik-K,Fire,09cfa1bDdZpxe2VDpsbS9J,5ewJXFVfUlsMOxALWWyEGK,,2018-10-23,195341,,0.537,0.813,11,-3.989,0,0.0445,0.103,0.0,0.111,0.321,82.967
Sunshine,"Hoody, Crush",Sunshine,6kqBCAcmJtniQdJY0F8pr0,6ioaDimY5lmeAl5gBh0imb,,2018-10-22,195944,,0.684,0.742,11,-4.598,0,0.116,0.581,1.06e-05,0.184,0.861,80.246
Orange,"pH-1, Jay Park",Show Me the Money 777 Semi Final,24wfWTqZcnbzyREVELdXnf,507HscMSkA873FNuMHUMTR,,2018-11-03,212609,,0.773,0.839,11,-4.865,0,0.385,0.417,0.0,0.131,0.58,194.039
Late Night,"Loco, GRAY",Late Night,5H6Sord6ry7qvVlNTwpfHC,7GhxPuxjwAbKEiQFMP5Mxd,,2018-11-28,191667,,0.806,0.906,5,-2.719,1,0.0534,0.05,0.00087,0.0625,0.797,143.975
119,"nafla, pH-1, Kid Milli, OLNL, Loopy, SUPERBEE, GRAY",Show Me the Money 777 (Episode 4),2hJXkkjbuAURPsZHVTbYsw,7Jd0cDfMbMCugsDydBtXDQ,,2018-10-27,232500,,0.599,0.842,2,-1.294,1,0.13,0.059,0.0,0.302,0.595,160.1
Aquaman,Jay Park,Everything You Wanted,0pW6Q9brZc5MEmrMx9aAUV,2MSjhkw47sGrjbZhColyVx,,2016-10-20,252367,,0.699,0.87,10,-5.216,1,0.232,0.0856,0.0,0.0507,0.729,96.945
To Myself,DPR LIVE,Coming To You Live,7fAJryR5ObVLxDUZ5qeLvp,7q4TPSn0xl17IyJUOaRBuX,,2017-03-24,213447,,0.778,0.841,11,-6.112,1,0.203,0.172,0.0,0.774,0.739,119.984
Jasiks,"EK, Odee, ZENE THE ZILLA, Coogie",Show Me the Money 777 Final,0PpSvxdXosNfCAnF9OMjxB,6ZRiZFBEOotvXBxE1Kd7Ca,,2018-11-10,197032,,0.606,0.794,10,-6.053,0,0.413,0.0951,0.0,0.11,0.353,91.679
119 REMIX,"Jay Park, Simon Dominic, Loco, Ugly Duck, Woo, Sik-K, Woodie Gochild, HAON, Gaeko, BewhY, Paloalto, G2, REDDY, Sway D, Owen, The Quiett, CHANGMO, Hash Swan, Keem Hyo-Eun, DEEPFLOW, Nucksal, Odee, Rocky L, EK, Los, Chaboom, Swings, GIRIBOY, NO:EL, Jvcki Wai, JUSTHIS, Han Yo Han, YUNHWAY, Jhnovr, Coogie, punchnello, PENOMECO, D-Bo, Hangzoo, Geegooin, Boi B, Ja Mezz, Day Day, Junoflo, Flowsik, KillaGramz, YUMDDA, Uneducated Kid, myunDo, TAKEWON",119 REMIX,0TMmQxd1qWVA5JpJFUYaWU,6Y0VCyjVZ7waMVgDMJffu4,,2018-12-02,1240500,,0.624,0.848,2,-1.564,1,0.218,0.0544,0.0,0.33,0.735,160.041
WHY DO FUCKBOIS HANG OUT ON THE NET,Kid Milli,"AI, THE PLAYLIST",1xXf2zt343YP9oC6CAkbMR,4t2XWG1hM2WH0Cx9SgnE76,,2018-03-10,147321,,0.834,0.598,1,-7.588,1,0.314,0.378,0.0,0.0814,0.478,125.946
It's been a while (feat. Zion.T),"Loco, Zion.T",HELLO,0wQMtraDGsoUBzGMzd2dAP,5XSaFLb9dlUdCwC9WAAsaC,,2019-02-07,206000,,0.653,0.712,5,-3.732,1,0.0587,0.637,0.0,0.207,0.675,80.031
"Blue Hawaii (feat. Crush, PENOMECO) (Prod. by 0channel)","punchnello, Crush, PENOMECO",ordinary.,5KxykJIMpVCFZ7zow2Td0k,1UHBO2hljyZzjaGeGGJrKF,,2019-01-28,241128,,0.776,0.796,10,-6.994,0,0.0578,0.693,0.000152,0.11,0.612,111.963
DDING (Prod. By GIRIBOY),"Jvcki Wai, YANGHONGWON, Osshun Gum, Han Yo Han",Dingo X Indigo Music,2taP1mx7aHOMFillDIhCeV,16YSuCnEjfRU3ic7Zb7fFA,,2019-01-13,226567,,0.83,0.769,0,-1.543,0,0.135,0.282,0.0,0.121,0.91,154.042
Simon Dominic,Simon Dominic,₩ & ONLY,5Ww23BxeG1dY6W9XoNLHem,5MQqzMHkLwQQltVSE6ImXm,,2015-08-21,223088,,0.71,0.902,10,-3.964,0,0.148,0.118,0.0,0.201,0.814,91.001
home sh*t home (feat. JINBO the superfreak),"Simon Dominic, JINBO the SuperFreak",DARKROOM,1BDiXHZ4Neq8jwC1lTcBzE,3di8ahVaBcZg9OPq1JYa85,,2018-06-15,209086,,0.723,0.789,6,-4.183,0,0.222,0.81,0.0,0.101,0.804,90.032
Don't Know You,HEIZE,"/// (You, Clouds, Rain)",7ANb4BnhkVoBO4RDSJ6uSs,1Zv6zo71iDXH07Lin7hxMg,,2017-06-26,189410,,0.699,0.562,4,-5.573,0,0.253,0.213,0.0,0.42,0.471,104.995
19 CAYENNE FREESTYLE,Sik-K,FL1P,743UGdLJrUkteIeP1un8X2,7mQkMVztovxzBTrFDnVGYl,,2019-02-26,290293,,0.779,0.761,8,-4.539,1,0.243,0.346,0.0,0.091,0.947,159.955
MI CASA ES TU CASA,"Sik-K, Jessi, The Quiett",FL1P,743UGdLJrUkteIeP1un8X2,3sjKKdIxqzHe5MxhY5Bi8U,,2019-02-26,172411,,0.65,0.868,1,-3.93,0,0.312,0.0442,0.0,0.0907,0.535,104.299
RUNNIN',Sik-K,FL1P,743UGdLJrUkteIeP1un8X2,0qQZwFfOKpVgT8e8jqvHEd,,2019-02-26,237654,,0.717,0.704,5,-5.958,0,0.0626,0.306,0.0,0.135,0.574,105.988
Dancing In The Rain,Rad Museum,Scene,3Eq7lSl4bvV5CNP6IbLkkl,1ouGYz9Qvou12hFOwYOV66,,2017-10-26,203000,,0.464,0.365,7,-9.582,0,0.0256,0.563,0.0,0.123,0.276,84.977
Tiny Little Boy,"Rad Museum, DEAN",Scene,3Eq7lSl4bvV5CNP6IbLkkl,63oTx2gvxdNv9qGYQCA005,,2017-10-26,191000,,0.691,0.816,11,-6.085,1,0.0527,0.055,0.0,0.269,0.512,90.032
Jasmine,DPR LIVE,Jasmine,2J4lOWOjWUYBRJoShrhAGk,2IgbYlOlFpiSFYnsqB39lM,,2017-10-08,201511,,0.597,0.486,8,-5.893,1,0.0986,0.331,0.0,0.14,0.397,137.68
instagram,DEAN,instagram,1wW2yfORAbOEfn2Et1q687,6z1kLsntE7FuzKZHZWrXYN,,2017-12-26,255729,,0.463,0.566,8,-6.195,1,0.145,0.196,0.0,0.284,0.219,93.921
NYLON,"HAON, pH-1",TRAVEL: NOAH,7paPIIEBNYB1Mtnshg6kvB,6krSfZ4vGkHqQb1qGBoel9,,2018-09-05,208892,,0.837,0.563,0,-4.809,0,0.0684,0.717,0.0,0.107,0.689,99.931
Cheese & Wine,DPR LIVE,Coming To You Live,23fwKUYyu1kvRnDR2imBnq,7EOGIqRUHjsnDFoerUgBWY,,2017-03-15,193974,,0.643,0.766,11,-5.607,1,0.224,0.0343,0.0,0.246,0.737,149.984
Earth (Prod. By dnss) (Feat. Benzamin),"NO:EL, Benzamin",18'F/W,0cEBkfidKnot9eBOhd9Imd,0wnEvJu7KptF0ykAgWwmOx,,2018-11-10,215999,,0.767,0.772,6,-5.518,1,0.503,0.496,0.0,0.0747,0.818,89.212
